web_scraper_order,web_scraper_start_url,data,data2,image,data3,data4,data5,data6,data7,data8,Non,Prix,Adresse,Image
"1766875935-2675","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3917424_uploaded_image1_1665594964.jpg","CFA","Yoff, Dakar, Sénégal","3","150 000CFA","Chiot Béninois Marocain","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2676","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3910219_uploaded_image1_1665140597.jpg","CFA","Mbao, Dakar, Sénégal","3","200 000CFA","Chiot berger allemand mâle","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2677","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3905906_uploaded_image1_1664894472.jpg","CFA","Ouest Foire, Dakar, Sénégal","3","250 000CFA","Chiots Rottweilers","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2678","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3900127_uploaded_image1_1664576111.jpg","CFA","Keur Massar, Sénégal","3","250 000CFA","Chien Berger Allemand","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2679","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3899662_uploaded_image1_1664548562.jpg","CFA","Diamniadio, Sénégal","3","120 000CFA","Chiots métisse malinois et berger belge","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2680","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3897557_uploaded_image1_1664409077.jpg","","Mbao, Dakar, Sénégal","3","Prix sur demande","Chiots  Bichon","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2681","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3895930_uploaded_image1_1664316408.jpg","CFA","Keur Massar, Sénégal","3","135 000CFA","Chiots  Berger Allemand","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2682","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3893750_uploaded_image1_1664200070.jpg","CFA","Sacré-Coeur, Dakar, Sénégal","3","400 000CFA","Chiots Pinschers toy","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2683","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3893742_uploaded_image1_1664199903.jpg","CFA","Sacré-Coeur, Dakar, Sénégal","3","500 000CFA","Chiots Bulldogs français","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2684","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3893728_uploaded_image1_1664199709.jpg","CFA","Sacré-Coeur, Dakar, Sénégal","3","500 000CFA","Chiots Bulldogs français","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2685","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3890175_uploaded_image1_1663943837.jpg","CFA","Mamelles, Dakar, Sénégal","3","150 000CFA","Chiots Berger Allemand","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2686","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3874975_uploaded_image1_1662997342.jpg","CFA","Thies, Sénégal","3","550 000CFA","Chiot femelle boerboel","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2687","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3874592_uploaded_image1_1662985359.jpg","CFA","Yoff, Dakar, Sénégal","3","300 000CFA","Chiot Berger Malinois femelle","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2688","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3868293_uploaded_image1_1662590348.jpg","","Fann-Point E-Amitié, Dakar, Sénégal","3","Prix sur demande","Chiot Yorkshire Toy","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2689","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3865651_uploaded_image1_1662471125.jpg","","Mbao, Dakar, Sénégal","3","Prix sur demande","Chiot berger","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2690","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3865643_uploaded_image1_1662470750.jpg","","Mbao, Dakar, Sénégal","3","Prix sur demande","Bichon maltais","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2691","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3861980_uploaded_image1_1662259844.jpg","CFA","Sicap Liberté, Dakar, Sénégal","3","200 000CFA","Caniche bichon","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2692","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3858177_uploaded_image1_1662077390.jpg","CFA","Ngaparou, Sénégal","3","150 000CFA","Chiot berger allemand","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2693","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3847815_uploaded_image1_1661514913.jpg","CFA","Rufisque, Sénégal","3","250 000CFA","Chiots Berger Malinois","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2694","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3842536_uploaded_image1_1661251974.jpg","CFA","Sicap Liberté, Dakar, Sénégal","3","400 000CFA","Chiot Husky","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2695","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3834868_uploaded_image1_1660765064.jpg","CFA","Dakar, Sénégal","3","150 000CFA","Chiot pitbull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2696","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3834863_uploaded_image1_1660764746.jpg","CFA","Dakar, Sénégal","3","150 000CFA","Pitbull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2697","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3833295_uploaded_image1_1660690344.jpg","CFA","Mamelles, Dakar, Sénégal","3","390 000CFA","Chiot  Husky","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2698","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3833288_uploaded_image1_1660689995.jpg","CFA","Mamelles, Dakar, Sénégal","3","210 000CFA","Chiot   Bichon","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2699","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3832175_uploaded_image1_1660649302.jpg","CFA","Point E, Dakar, Sénégal","3","150 000CFA","Chiots","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2700","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3830263_uploaded_image1_1660511399.jpg","CFA","Keur Massar, Sénégal","3","360 000CFA","Chiots Bichons Maltais","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2701","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3828012_uploaded_image1_1660349111.jpg","","Sicap Liberté, Dakar, Sénégal","3","Prix sur demande","Chiot pittbull mâle","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2702","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3828001_uploaded_image1_1660348421.jpg","","Sicap Liberté, Dakar, Sénégal","3","Prix sur demande","Chiot Husky","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2703","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3826391_uploaded_image1_1660255503.jpg","CFA","Diamalaye 1, Dakar, Sénégal","3","600 000CFA","Husky Sibérien","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2704","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3812064_uploaded_image1_1659491230.jpg","CFA","Keur Massar, Sénégal","3","250 000CFA","Chiot bichon","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2705","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3807360_uploaded_image1_1659287153.jpg","CFA","Ngaparou, Sénégal","3","200 000CFA","Chiot Berger Allemand","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2706","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3807116_uploaded_image1_1659270891.jpg","CFA","Mbao, Dakar, Sénégal","3","100 000CFA","Pit bull terrier","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2707","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3804084_uploaded_image1_1659043627.jpg","","Sicap Liberté, Dakar, Sénégal","3","Prix sur demande","Chienne Husky","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2708","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3799036_uploaded_image1_1658767159.jpg","","Fann-Point E-Amitié, Dakar, Sénégal","3","Prix sur demande","Chiot Samoyede","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2709","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3798734_uploaded_image1_1658755588.jpg","CFA","Dakar, Sénégal","3","100 000CFA","Chiot","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2710","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3796617_uploaded_image1_1658586347.jpg","CFA","Dakar, Sénégal","3","100 000CFA","Chiots métisses","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2711","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3796612_uploaded_image1_1658586124.jpg","CFA","Dakar, Sénégal","3","100 000CFA","Chiens","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2712","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3795668_uploaded_image1_1658518847.jpg","CFA","Dakar, Sénégal","3","200 000CFA","Chiots","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2713","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3788228_uploaded_image1_1658070642.jpg","CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","3","700 000CFA","Chiots bulldog français","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2714","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3783830_uploaded_image1_1657753881.jpg","CFA","Mbao, Dakar, Sénégal","3","200 000CFA","Pit Bull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2715","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3782217_uploaded_image1_1657654646.jpg","CFA","Mbao, Dakar, Sénégal","3","200 000CFA","Pitbull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2716","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3778149_uploaded_image1_1657302373.jpg","CFA","Gueule Tapée, Dakar, Sénégal","3","150 000CFA","Chiot bichon maltais","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2717","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3765560_uploaded_image1_1656635723.jpg","CFA","Mariste, Dakar, Sénégal","3","125 000CFA","Chiot pitbull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2718","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3764064_uploaded_image1_1656548750.jpg","","Dakar, Sénégal","3","Prix sur demande","Chiot","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2719","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3763206_uploaded_image1_1656503598.jpg","CFA","Mbour, Sénégal","3","300 000CFA","Chiots métissés berger allemand","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2720","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3760923_uploaded_image1_1656352716.jpg","CFA","Mboro, Sénégal","3","350 000CFA","Husky de Sibérie","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2721","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3757511_uploaded_image2_1656113263.jpeg","","Dakar, Sénégal","3","Prix sur demande","Chiots Boerboel","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2722","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3756515_uploaded_image1_1656067446.jpg","CFA","Guediawaye, Dakar, Sénégal","3","350 000CFA","Chiot Labrador","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2723","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3745475_uploaded_image1_1655394522.jpg","CFA","Gueule Tapée, Dakar, Sénégal","3","275 000CFA","Caniche Bichon","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2724","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3742224_uploaded_image1_1655226051.jpg","","Sicap Liberté, Dakar, Sénégal","3","Prix sur demande","Chiots Pittbull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2725","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3742171_uploaded_image1_1655224315.jpg","","Sicap Liberté, Dakar, Sénégal","3","Prix sur demande","Chiot Pittbull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2726","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3740587_uploaded_image1_1655145956.jpg","","Fann-Point E-Amitié, Dakar, Sénégal","3","Prix sur demande","Chiuawa toy","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2727","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3740585_uploaded_image1_1655145883.jpg","","Fann-Point E-Amitié, Dakar, Sénégal","3","Prix sur demande","Yorkshire toy terrier","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2728","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3740584_uploaded_image1_1655145798.jpg","","Fann-Point E-Amitié, Dakar, Sénégal","3","Prix sur demande","Bulldog français","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2729","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3734409_uploaded_image1_1654778942.jpg","","Fann-Point E-Amitié, Dakar, Sénégal","3","Prix sur demande","Chiot Spitz","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2730","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3722963_uploaded_image1_1654171360.jpg","CFA","HLM, Dakar, Sénégal","3","200 000CFA","Chien malinois","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2731","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3712064_uploaded_image3_1653519092.jpeg","","Mbour, Sénégal","3","Prix sur demande","Chiot malinois","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875935-2732","https://sn.coinafrique.com/categorie/chiens?page=6","favorite_border","location_on","https://images.coinafrique.com/thumb_3702631_uploaded_image1_1652963572.jpg","CFA","Pout, Sénégal","3","500 000CFA","Chien Pitbull","années","Chiot Rottweiller","200 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4051242_uploaded_image1_1673810971.jpg"
"1766875940-2733","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg","CFA","Almadies, Dakar, Sénégal","2","650 000CFA","Chiots Labradors","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2734","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4284697_uploaded_image1_1688724399.jpg","CFA","Cambérène, Dakar, Sénégal","2","250 000CFA","Chiots Husky's","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2735","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4283254_uploaded_image1_1688639363.jpg","CFA","Almadies, Dakar, Sénégal","2","350 000CFA","Chiots Cane Corso","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2736","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4280738_uploaded_image2_1688487016.jpeg","CFA","Parcelle Assainies, Dakar, Sénégal","2","180 000CFA","Chiot croisé Husky / Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2737","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4277694_uploaded_image1_1688305486.jpg","CFA","Dieuppeul-Derklé, Dakar, Sénégal","2","150 000CFA","Chiots Bichons","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2738","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4277563_uploaded_image1_1688297196.jpg","CFA","Dakar, Sénégal","2","260 000CFA","Chiots Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2739","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4268527_uploaded_image1_1687554867.jpg","CFA","Dieuppeul-Derklé, Dakar, Sénégal","2","150 000CFA","Chiot Bichon","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2740","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4268216_uploaded_image1_1687536535.jpg","CFA","Dakar, Sénégal","2","150 000CFA","Chiots Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2741","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4266819_uploaded_image1_1687451460.jpg","CFA","Dakar, Sénégal","2","250 000CFA","Chien Berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2742","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4263673_uploaded_image1_1687280336.jpg","CFA","Mamelles, Dakar, Sénégal","2","250 000CFA","Chien berger Allemand","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
"1766875940-2743","https://sn.coinafrique.com/categorie/chiens?page=5","favorite_border","location_on","https://images.coinafrique.com/thumb_4260253_uploaded_image1_1687017772.jpg","","Saly, Sénégal","2","Prix sur demande","Chiots Malinois","années","Chiots Labradors","650 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4287921_uploaded_image1_1688944788.jpg"
